num_regions: 500
region402: [[0.85, 8.3, -0.75], [0.45, 8.3, -0.75], [0.45, 7.9, -0.75], [0.85, 7.9, -0.75]]
region403: [[0.45, 8.3, -0.75], [0.05, 8.3, -0.75], [0.05, 7.9, -0.75], [0.45, 7.9, -0.75]]
region404: [[0.05, 8.3, -0.75], [-0.35, 8.3, -0.75], [-0.35, 7.9, -0.75], [0.05, 7.9, -0.75]]
region405: [[-0.35, 8.3, -0.75], [-0.75, 8.3, -0.75], [-0.75, 7.9, -0.75], [-0.35, 7.9, -0.75]]
region406: [[-0.75, 8.3, -0.75], [-1.15, 8.3, -0.75], [-1.15, 7.9, -0.75], [-0.75, 7.9, -0.75]]
region407: [[-1.15, 8.3, -0.75], [-1.55, 8.3, -0.75], [-1.55, 7.9, -0.75], [-1.15, 7.9, -0.75]]
region408: [[-1.55, 8.3, -0.75], [-1.95, 8.3, -0.75], [-1.95, 7.9, -0.75], [-1.55, 7.9, -0.75]]
region409: [[-1.95, 8.3, -0.75], [-2.35, 8.3, -0.75], [-2.35, 7.9, -0.75], [-1.95, 7.9, -0.75]]
region410: [[-2.35, 8.3, -0.75], [-2.75, 8.3, -0.75], [-2.75, 7.9, -0.75], [-2.35, 7.9, -0.75]]
region411: [[-2.75, 8.3, -0.75], [-3.15, 8.3, -0.75], [-3.15, 7.9, -0.75], [-2.75, 7.9, -0.75]]
region412: [[-3.15, 8.3, -0.75], [-3.55, 8.3, -0.75], [-3.55, 7.9, -0.75], [-3.15, 7.9, -0.75]]
region413: [[-3.55, 8.3, -0.75], [-3.95, 8.3, -0.75], [-3.95, 7.9, -0.75], [-3.55, 7.9, -0.75]]
region414: [[-3.95, 8.3, -0.75], [-4.35, 8.3, -0.75], [-4.35, 7.9, -0.75], [-3.95, 7.9, -0.75]]
region415: [[-4.35, 8.3, -0.75], [-4.75, 8.3, -0.75], [-4.75, 7.9, -0.75], [-4.35, 7.9, -0.75]]
region416: [[-4.75, 8.3, -0.75], [-5.15, 8.3, -0.75], [-5.15, 7.9, -0.75], [-4.75, 7.9, -0.75]]
region417: [[-5.15, 8.3, -0.75], [-5.55, 8.3, -0.75], [-5.55, 7.9, -0.75], [-5.15, 7.9, -0.75]]
region418: [[-5.55, 8.3, -0.75], [-5.95, 8.3, -0.75], [-5.95, 7.9, -0.75], [-5.55, 7.9, -0.75]]
region419: [[-5.95, 8.3, -0.75], [-6.35, 8.3, -0.75], [-6.35, 7.9, -0.75], [-5.95, 7.9, -0.75]]
region420: [[1.65, 8.7, -0.75], [1.25, 8.7, -0.75], [1.25, 8.3, -0.75], [1.65, 8.3, -0.75]]
region421: [[1.25, 8.7, -0.75], [0.85, 8.7, -0.75], [0.85, 8.3, -0.75], [1.25, 8.3, -0.75]]
region422: [[0.85, 8.7, -0.75], [0.45, 8.7, -0.75], [0.45, 8.3, -0.75], [0.85, 8.3, -0.75]]
region423: [[0.45, 8.7, -0.75], [0.05, 8.7, -0.75], [0.05, 8.3, -0.75], [0.45, 8.3, -0.75]]
region424: [[0.05, 8.7, -0.75], [-0.35, 8.7, -0.75], [-0.35, 8.3, -0.75], [0.05, 8.3, -0.75]]
region425: [[-0.35, 8.7, -0.75], [-0.75, 8.7, -0.75], [-0.75, 8.3, -0.75], [-0.35, 8.3, -0.75]]
region426: [[-0.75, 8.7, -0.75], [-1.15, 8.7, -0.75], [-1.15, 8.3, -0.75], [-0.75, 8.3, -0.75]]
region427: [[-1.15, 8.7, -0.75], [-1.55, 8.7, -0.75], [-1.55, 8.3, -0.75], [-1.15, 8.3, -0.75]]
region428: [[-1.55, 8.7, -0.75], [-1.95, 8.7, -0.75], [-1.95, 8.3, -0.75], [-1.55, 8.3, -0.75]]
region429: [[-1.95, 8.7, -0.75], [-2.35, 8.7, -0.75], [-2.35, 8.3, -0.75], [-1.95, 8.3, -0.75]]
region430: [[-2.35, 8.7, -0.75], [-2.75, 8.7, -0.75], [-2.75, 8.3, -0.75], [-2.35, 8.3, -0.75]]
region431: [[-2.75, 8.7, -0.75], [-3.15, 8.7, -0.75], [-3.15, 8.3, -0.75], [-2.75, 8.3, -0.75]]
region432: [[-3.15, 8.7, -0.75], [-3.55, 8.7, -0.75], [-3.55, 8.3, -0.75], [-3.15, 8.3, -0.75]]
region433: [[-3.55, 8.7, -0.75], [-3.95, 8.7, -0.75], [-3.95, 8.3, -0.75], [-3.55, 8.3, -0.75]]
region434: [[-3.95, 8.7, -0.75], [-4.35, 8.7, -0.75], [-4.35, 8.3, -0.75], [-3.95, 8.3, -0.75]]
region435: [[-4.35, 8.7, -0.75], [-4.75, 8.7, -0.75], [-4.75, 8.3, -0.75], [-4.35, 8.3, -0.75]]
region436: [[-4.75, 8.7, -0.75], [-5.15, 8.7, -0.75], [-5.15, 8.3, -0.75], [-4.75, 8.3, -0.75]]
region437: [[-5.15, 8.7, -0.75], [-5.55, 8.7, -0.75], [-5.55, 8.3, -0.75], [-5.15, 8.3, -0.75]]
region438: [[-5.55, 8.7, -0.75], [-5.95, 8.7, -0.75], [-5.95, 8.3, -0.75], [-5.55, 8.3, -0.75]]
region439: [[-5.95, 8.7, -0.75], [-6.35, 8.7, -0.75], [-6.35, 8.3, -0.75], [-5.95, 8.3, -0.75]]
region440: [[1.65, 9.1, -0.75], [1.25, 9.1, -0.75], [1.25, 8.7, -0.75], [1.65, 8.7, -0.75]]
region441: [[1.25, 9.1, -0.75], [0.85, 9.1, -0.75], [0.85, 8.7, -0.75], [1.25, 8.7, -0.75]]
region442: [[0.85, 9.1, -0.75], [0.45, 9.1, -0.75], [0.45, 8.7, -0.75], [0.85, 8.7, -0.75]]
region443: [[0.45, 9.1, -0.75], [0.05, 9.1, -0.75], [0.05, 8.7, -0.75], [0.45, 8.7, -0.75]]
region444: [[0.05, 9.1, -0.75], [-0.35, 9.1, -0.75], [-0.35, 8.7, -0.75], [0.05, 8.7, -0.75]]
region445: [[-0.35, 9.1, -0.75], [-0.75, 9.1, -0.75], [-0.75, 8.7, -0.75], [-0.35, 8.7, -0.75]]
region446: [[-0.75, 9.1, -0.75], [-1.15, 9.1, -0.75], [-1.15, 8.7, -0.75], [-0.75, 8.7, -0.75]]
region447: [[-1.15, 9.1, -0.75], [-1.55, 9.1, -0.75], [-1.55, 8.7, -0.75], [-1.15, 8.7, -0.75]]
region448: [[-1.55, 9.1, -0.75], [-1.95, 9.1, -0.75], [-1.95, 8.7, -0.75], [-1.55, 8.7, -0.75]]
region449: [[-1.95, 9.1, -0.75], [-2.35, 9.1, -0.75], [-2.35, 8.7, -0.75], [-1.95, 8.7, -0.75]]
region450: [[-2.35, 9.1, -0.75], [-2.75, 9.1, -0.75], [-2.75, 8.7, -0.75], [-2.35, 8.7, -0.75]]
region451: [[-2.75, 9.1, -0.75], [-3.15, 9.1, -0.75], [-3.15, 8.7, -0.75], [-2.75, 8.7, -0.75]]
region452: [[-3.15, 9.1, -0.75], [-3.55, 9.1, -0.75], [-3.55, 8.7, -0.75], [-3.15, 8.7, -0.75]]
region453: [[-3.55, 9.1, -0.75], [-3.95, 9.1, -0.75], [-3.95, 8.7, -0.75], [-3.55, 8.7, -0.75]]
region454: [[-3.95, 9.1, -0.75], [-4.35, 9.1, -0.75], [-4.35, 8.7, -0.75], [-3.95, 8.7, -0.75]]
region455: [[-4.35, 9.1, -0.75], [-4.75, 9.1, -0.75], [-4.75, 8.7, -0.75], [-4.35, 8.7, -0.75]]
region456: [[-4.75, 9.1, -0.75], [-5.15, 9.1, -0.75], [-5.15, 8.7, -0.75], [-4.75, 8.7, -0.75]]
region457: [[-5.15, 9.1, -0.75], [-5.55, 9.1, -0.75], [-5.55, 8.7, -0.75], [-5.15, 8.7, -0.75]]
region458: [[-5.55, 9.1, -0.75], [-5.95, 9.1, -0.75], [-5.95, 8.7, -0.75], [-5.55, 8.7, -0.75]]
region459: [[-5.95, 9.1, -0.75], [-6.35, 9.1, -0.75], [-6.35, 8.7, -0.75], [-5.95, 8.7, -0.75]]
region460: [[1.65, 9.5, -0.75], [1.25, 9.5, -0.75], [1.25, 9.1, -0.75], [1.65, 9.1, -0.75]]
region461: [[1.25, 9.5, -0.75], [0.85, 9.5, -0.75], [0.85, 9.1, -0.75], [1.25, 9.1, -0.75]]
region462: [[0.85, 9.5, -0.75], [0.45, 9.5, -0.75], [0.45, 9.1, -0.75], [0.85, 9.1, -0.75]]
region463: [[0.45, 9.5, -0.75], [0.05, 9.5, -0.75], [0.05, 9.1, -0.75], [0.45, 9.1, -0.75]]
region464: [[0.05, 9.5, -0.75], [-0.35, 9.5, -0.75], [-0.35, 9.1, -0.75], [0.05, 9.1, -0.75]]
region465: [[-0.35, 9.5, -0.75], [-0.75, 9.5, -0.75], [-0.75, 9.1, -0.75], [-0.35, 9.1, -0.75]]
region466: [[-0.75, 9.5, -0.75], [-1.15, 9.5, -0.75], [-1.15, 9.1, -0.75], [-0.75, 9.1, -0.75]]
region467: [[-1.15, 9.5, -0.75], [-1.55, 9.5, -0.75], [-1.55, 9.1, -0.75], [-1.15, 9.1, -0.75]]
region468: [[-1.55, 9.5, -0.75], [-1.95, 9.5, -0.75], [-1.95, 9.1, -0.75], [-1.55, 9.1, -0.75]]
region469: [[-1.95, 9.5, -0.75], [-2.35, 9.5, -0.75], [-2.35, 9.1, -0.75], [-1.95, 9.1, -0.75]]
region470: [[-2.35, 9.5, -0.75], [-2.75, 9.5, -0.75], [-2.75, 9.1, -0.75], [-2.35, 9.1, -0.75]]
region471: [[-2.75, 9.5, -0.75], [-3.15, 9.5, -0.75], [-3.15, 9.1, -0.75], [-2.75, 9.1, -0.75]]
region472: [[-3.15, 9.5, -0.75], [-3.55, 9.5, -0.75], [-3.55, 9.1, -0.75], [-3.15, 9.1, -0.75]]
region473: [[-3.55, 9.5, -0.75], [-3.95, 9.5, -0.75], [-3.95, 9.1, -0.75], [-3.55, 9.1, -0.75]]
region474: [[-3.95, 9.5, -0.75], [-4.35, 9.5, -0.75], [-4.35, 9.1, -0.75], [-3.95, 9.1, -0.75]]
region475: [[-4.35, 9.5, -0.75], [-4.75, 9.5, -0.75], [-4.75, 9.1, -0.75], [-4.35, 9.1, -0.75]]
region476: [[-4.75, 9.5, -0.75], [-5.15, 9.5, -0.75], [-5.15, 9.1, -0.75], [-4.75, 9.1, -0.75]]
region477: [[-5.15, 9.5, -0.75], [-5.55, 9.5, -0.75], [-5.55, 9.1, -0.75], [-5.15, 9.1, -0.75]]
region478: [[-5.55, 9.5, -0.75], [-5.95, 9.5, -0.75], [-5.95, 9.1, -0.75], [-5.55, 9.1, -0.75]]
region479: [[-5.95, 9.5, -0.75], [-6.35, 9.5, -0.75], [-6.35, 9.1, -0.75], [-5.95, 9.1, -0.75]]
region480: [[1.65, 9.9, -0.75], [1.25, 9.9, -0.75], [1.25, 9.5, -0.75], [1.65, 9.5, -0.75]]
region481: [[1.25, 9.9, -0.75], [0.85, 9.9, -0.75], [0.85, 9.5, -0.75], [1.25, 9.5, -0.75]]
region482: [[0.85, 9.9, -0.75], [0.45, 9.9, -0.75], [0.45, 9.5, -0.75], [0.85, 9.5, -0.75]]
region483: [[0.45, 9.9, -0.75], [0.05, 9.9, -0.75], [0.05, 9.5, -0.75], [0.45, 9.5, -0.75]]
region484: [[0.05, 9.9, -0.75], [-0.35, 9.9, -0.75], [-0.35, 9.5, -0.75], [0.05, 9.5, -0.75]]
region485: [[-0.35, 9.9, -0.75], [-0.75, 9.9, -0.75], [-0.75, 9.5, -0.75], [-0.35, 9.5, -0.75]]
region486: [[-0.75, 9.9, -0.75], [-1.15, 9.9, -0.75], [-1.15, 9.5, -0.75], [-0.75, 9.5, -0.75]]
region487: [[-1.15, 9.9, -0.75], [-1.55, 9.9, -0.75], [-1.55, 9.5, -0.75], [-1.15, 9.5, -0.75]]
region488: [[-1.55, 9.9, -0.75], [-1.95, 9.9, -0.75], [-1.95, 9.5, -0.75], [-1.55, 9.5, -0.75]]
region489: [[-1.95, 9.9, -0.75], [-2.35, 9.9, -0.75], [-2.35, 9.5, -0.75], [-1.95, 9.5, -0.75]]
region490: [[-2.35, 9.9, -0.75], [-2.75, 9.9, -0.75], [-2.75, 9.5, -0.75], [-2.35, 9.5, -0.75]]
region491: [[-2.75, 9.9, -0.75], [-3.15, 9.9, -0.75], [-3.15, 9.5, -0.75], [-2.75, 9.5, -0.75]]
region492: [[-3.15, 9.9, -0.75], [-3.55, 9.9, -0.75], [-3.55, 9.5, -0.75], [-3.15, 9.5, -0.75]]
region493: [[-3.55, 9.9, -0.75], [-3.95, 9.9, -0.75], [-3.95, 9.5, -0.75], [-3.55, 9.5, -0.75]]
region494: [[-3.95, 9.9, -0.75], [-4.35, 9.9, -0.75], [-4.35, 9.5, -0.75], [-3.95, 9.5, -0.75]]
region495: [[-4.35, 9.9, -0.75], [-4.75, 9.9, -0.75], [-4.75, 9.5, -0.75], [-4.35, 9.5, -0.75]]
region496: [[-4.75, 9.9, -0.75], [-5.15, 9.9, -0.75], [-5.15, 9.5, -0.75], [-4.75, 9.5, -0.75]]
region497: [[-5.15, 9.9, -0.75], [-5.55, 9.9, -0.75], [-5.55, 9.5, -0.75], [-5.15, 9.5, -0.75]]
region498: [[-5.55, 9.9, -0.75], [-5.95, 9.9, -0.75], [-5.95, 9.5, -0.75], [-5.55, 9.5, -0.75]]
region499: [[-5.95, 9.9, -0.75], [-6.35, 9.9, -0.75], [-6.35, 9.5, -0.75], [-5.95, 9.5, -0.75]]
